date,region,confirmed,death,released,vaccinatedOnce
2020-05-22,제주,14,0,13,
2020-05-22,검역,511,0,373,
2020-05-23,서울,762,4,604,
2020-05-23,부산,144,3,131,
2020-05-23,대구,6873,183,6516,
2020-05-23,인천,141,0,91,
2020-05-23,광주,30,0,30,
2020-05-23,대전,45,1,40,
2020-05-23,울산,50,1,42,
2020-05-23,세종,47,0,47,
2020-05-23,경기,754,18,636,
2020-05-23,강원,55,2,47,
2020-05-23,충북,59,0,45,
2020-05-23,충남,145,0,141,
2020-05-23,전북,21,0,19,
2020-05-23,전남,18,0,16,
2020-05-23,경북,1370,54,1278,
2020-05-23,경남,123,0,117,
2020-05-23,제주,14,0,13,
2020-05-23,검역,514,0,381,
2020-05-24,서울,768,4,604,
2020-05-24,부산,144,3,131,
2020-05-24,대구,6873,183,6518,
2020-05-24,인천,143,0,92,
2020-05-24,광주,30,0,30,
2020-05-24,대전,45,1,40,
2020-05-24,울산,50,1,42,
2020-05-24,세종,47,0,47,
2020-05-24,경기,760,18,643,
2020-05-24,강원,56,2,47,
2020-05-24,충북,59,0,46,
2020-05-24,충남,145,0,141,
2020-05-24,전북,21,0,19,
2020-05-24,전남,18,0,17,
2020-05-24,경북,1376,54,1281,
2020-05-24,경남,123,0,117,
2020-05-24,제주,14,0,13,
2020-05-24,검역,518,0,385,
2020-05-25,서울,774,4,607,
2020-05-25,부산,144,3,131,
2020-05-25,대구,6874,183,6519,
2020-05-25,인천,144,0,92,
2020-05-25,광주,30,0,30,
2020-05-25,대전,45,1,40,
2020-05-25,울산,50,1,42,
2020-05-25,세종,47,0,47,
2020-05-25,경기,766,19,644,
2020-05-25,강원,56,2,48,
2020-05-25,충북,59,0,46,
2020-05-25,충남,145,0,141,
2020-05-25,전북,21,0,19,
2020-05-25,전남,18,0,17,
2020-05-25,경북,1377,54,1285,
2020-05-25,경남,123,0,119,
2020-05-25,제주,14,0,13,
2020-05-25,검역,519,0,386,
2020-05-26,서울,783,4,614,
2020-05-26,부산,144,3,131,
2020-05-26,대구,6875,184,6553,
2020-05-26,인천,147,0,93,
2020-05-26,광주,30,0,30,
2020-05-26,대전,45,1,40,
2020-05-26,울산,50,1,42,
2020-05-26,세종,47,0,47,
2020-05-26,경기,768,19,645,
2020-05-26,강원,56,3,48,
2020-05-26,충북,60,0,46,
2020-05-26,충남,145,0,141,
2020-05-26,전북,21,0,19,
2020-05-26,전남,18,0,17,
2020-05-26,경북,1378,54,1286,
2020-05-26,경남,123,0,119,
2020-05-26,제주,14,0,13,
2020-05-26,검역,521,0,391,
2020-05-27,서울,802,4,618,
2020-05-27,부산,144,3,135,
2020-05-27,대구,6878,184,6557,
2020-05-27,인천,158,0,93,
2020-05-27,광주,30,0,30,
2020-05-27,대전,45,1,40,
2020-05-27,울산,50,1,42,
2020-05-27,세종,47,0,47,
2020-05-27,경기,774,19,646,
2020-05-27,강원,56,3,48,
2020-05-27,충북,60,0,46,
2020-05-27,충남,145,0,141,
2020-05-27,전북,21,0,19,
2020-05-27,전남,18,0,17,
2020-05-27,경북,1378,54,1287,
2020-05-27,경남,123,0,119,
2020-05-27,제주,14,0,13,
2020-05-27,검역,522,0,397,
2020-05-28,서울,826,4,621,
2020-05-28,부산,145,3,136,
2020-05-28,대구,6880,184,6576,
2020-05-28,인천,180,0,93,
2020-05-28,광주,30,0,30,
2020-05-28,대전,45,1,40,
2020-05-28,울산,50,1,44,
2020-05-28,세종,47,0,47,
2020-05-28,경기,795,19,646,
2020-05-28,강원,56,3,49,
2020-05-28,충북,60,0,46,
2020-05-28,충남,146,0,141,
2020-05-28,전북,21,0,19,
2020-05-28,전남,18,0,17,
2020-05-28,경북,1379,54,1291,
2020-05-28,경남,123,0,119,
2020-05-28,제주,14,0,13,
2020-05-28,검역,529,0,412,
2020-05-29,서울,846,4,623,
2020-05-29,부산,145,3,136,
2020-05-29,대구,6880,184,6587,
2020-05-29,인천,198,0,93,
2020-05-29,광주,30,0,30,
2020-05-29,대전,45,1,42,
2020-05-29,울산,50,1,44,
2020-05-29,세종,47,0,47,
2020-05-29,경기,815,19,647,
2020-05-29,강원,56,3,50,
2020-05-29,충북,60,0,46,
2020-05-29,충남,146,0,141,
2020-05-29,전북,21,0,19,
2020-05-29,전남,18,0,17,
2020-05-29,경북,1379,54,1293,
2020-05-29,경남,123,0,119,
2020-05-29,제주,14,0,13,
2020-05-29,검역,529,0,416,
2020-05-30,서울,855,4,627,
2020-05-30,부산,146,3,138,
2020-05-30,대구,6882,184,6606,
2020-05-30,인천,203,0,94,
2020-05-30,광주,32,0,30,
2020-05-30,대전,45,1,42,
2020-05-30,울산,50,1,44,
2020-05-30,세종,47,0,47,
2020-05-30,경기,828,19,648,
2020-05-30,강원,57,3,50,
2020-05-30,충북,60,0,49,
2020-05-30,충남,146,0,142,
2020-05-30,전북,21,0,19,
2020-05-30,전남,19,0,17,
2020-05-30,경북,1379,54,1294,
2020-05-30,경남,123,0,120,
2020-05-30,제주,14,0,13,
2020-05-30,검역,534,0,418,
2020-05-31,서울,861,4,627,
2020-05-31,부산,147,3,138,
2020-05-31,대구,6883,185,6607,
2020-05-31,인천,206,0,94,
2020-05-31,광주,32,0,30,
2020-05-31,대전,46,1,42,
2020-05-31,울산,52,1,45,
2020-05-31,세종,47,0,47,
2020-05-31,경기,840,19,650,
2020-05-31,강원,57,3,50,
2020-05-31,충북,60,0,49,
2020-05-31,충남,146,0,142,
2020-05-31,전북,21,0,19,
2020-05-31,전남,19,0,17,
2020-05-31,경북,1379,54,1295,
2020-05-31,경남,123,0,121,
2020-05-31,제주,15,0,13,
2020-05-31,검역,534,0,419,
2020-06-01,서울,862,4,627,
2020-06-01,부산,147,3,138,
2020-06-01,대구,6884,186,6610,
2020-06-01,인천,224,0,98,
2020-06-01,광주,32,0,30,
2020-06-01,대전,46,1,42,
2020-06-01,울산,52,1,45,
2020-06-01,세종,47,0,47,
2020-06-01,경기,852,19,657,
2020-06-01,강원,57,3,50,
2020-06-01,충북,60,0,49,
2020-06-01,충남,146,0,142,
2020-06-01,전북,21,0,19,
2020-06-01,전남,20,0,17,
2020-06-01,경북,1379,54,1296,
2020-06-01,경남,123,0,121,
2020-06-01,제주,15,0,13,
2020-06-01,검역,536,0,421,
2020-06-02,서울,876,4,638,
2020-06-02,부산,147,3,138,
2020-06-02,대구,6884,187,6616,
2020-06-02,인천,232,0,98,
2020-06-02,광주,32,0,30,
2020-06-02,대전,46,1,42,
2020-06-02,울산,52,1,45,
2020-06-02,세종,47,0,47,
2020-06-02,경기,867,19,660,
2020-06-02,강원,57,3,51,
2020-06-02,충북,60,0,49,
2020-06-02,충남,146,0,142,
2020-06-02,전북,21,0,19,
2020-06-02,전남,20,0,17,
2020-06-02,경북,1379,54,1297,
2020-06-02,경남,123,0,121,
2020-06-02,제주,15,0,13,
2020-06-02,검역,537,0,423,
2020-06-03,서울,895,4,639,
2020-06-03,부산,147,3,138,
2020-06-03,대구,6885,188,6626,
2020-06-03,인천,249,0,98,
2020-06-03,광주,32,0,30,
2020-06-03,대전,46,1,42,
2020-06-03,울산,52,1,45,
2020-06-03,세종,47,0,47,
2020-06-03,경기,879,19,662,
2020-06-03,강원,57,3,51,
2020-06-03,충북,60,0,49,
2020-06-03,충남,146,0,142,
2020-06-03,전북,21,0,19,
2020-06-03,전남,20,0,17,
2020-06-03,경북,1379,54,1298,
2020-06-03,경남,123,0,121,
2020-06-03,제주,15,0,13,
2020-06-03,검역,537,0,430,
2020-06-04,서울,909,4,644,
2020-06-04,부산,147,3,138,
2020-06-04,대구,6885,188,6634,
2020-06-04,인천,256,0,105,
2020-06-04,광주,32,0,30,
2020-06-04,대전,46,1,42,
2020-06-04,울산,52,1,46,
2020-06-04,세종,47,0,47,
2020-06-04,경기,894,19,665,
2020-06-04,강원,57,3,51,
2020-06-04,충북,60,0,49,
2020-06-04,충남,146,0,142,
2020-06-04,전북,21,0,19,
2020-06-04,전남,20,0,17,
2020-06-04,경북,1380,54,1301,
2020-06-04,경남,123,0,121,
2020-06-04,제주,15,0,13,
2020-06-04,검역,539,0,435,
2020-06-05,서울,924,4,645,
2020-06-05,부산,147,3,138,
2020-06-05,대구,6886,188,6634,
2020-06-05,인천,262,0,107,
2020-06-05,광주,32,0,30,
2020-06-05,대전,46,1,42,
2020-06-05,울산,52,1,46,
2020-06-05,세종,47,0,47,
2020-06-05,경기,907,19,665,
2020-06-05,강원,57,3,51,
2020-06-05,충북,60,0,49,
2020-06-05,충남,147,0,143,
2020-06-05,전북,21,0,19,
2020-06-05,전남,20,0,17,
2020-06-05,경북,1382,54,1302,
2020-06-05,경남,123,0,121,
2020-06-05,제주,15,0,13,
2020-06-05,검역,540,0,437,
2020-06-06,서울,947,4,650,
2020-06-06,부산,147,3,139,
2020-06-06,대구,6886,188,6638,
2020-06-06,인천,273,0,110,
2020-06-06,광주,32,0,30,
2020-06-06,대전,46,1,42,
2020-06-06,울산,52,1,46,
2020-06-06,세종,47,0,47,
2020-06-06,경기,915,19,673,
2020-06-06,강원,58,3,51,
2020-06-06,충북,60,0,49,
2020-06-06,충남,148,0,143,
2020-06-06,전북,21,0,19,
2020-06-06,전남,20,0,17,
2020-06-06,경북,1383,54,1303,
2020-06-06,경남,124,0,122,
2020-06-06,제주,15,0,13,
2020-06-06,검역,545,0,439,
2020-06-07,서울,974,4,651,
2020-06-07,부산,147,3,140,
2020-06-07,대구,6887,188,6640,
2020-06-07,인천,279,0,118,
2020-06-07,광주,32,0,30,
2020-06-07,대전,46,1,42,
2020-06-07,울산,53,1,46,
2020-06-07,세종,47,0,47,
2020-06-07,경기,934,19,678,
2020-06-07,강원,58,3,51,
2020-06-07,충북,61,0,49,
2020-06-07,충남,148,0,143,
2020-06-07,전북,21,0,19,
2020-06-07,전남,20,0,17,
2020-06-07,경북,1383,54,1304,
2020-06-07,경남,124,0,122,
2020-06-07,제주,15,0,13,
2020-06-07,검역,547,0,442,
2020-06-08,서울,996,4,651,
2020-06-08,부산,147,3,141,
2020-06-08,대구,6888,188,6641,
2020-06-08,인천,283,0,118,
2020-06-08,광주,32,0,30,
2020-06-08,대전,46,1,43,
2020-06-08,울산,53,1,46,
2020-06-08,세종,47,0,47,
2020-06-08,경기,942,19,680,
2020-06-08,강원,58,3,51,
2020-06-08,충북,61,0,49,
2020-06-08,충남,148,0,143,
2020-06-08,전북,21,0,19,
2020-06-08,전남,20,0,17,
2020-06-08,경북,1383,54,1309,
2020-06-08,경남,124,0,122,
2020-06-08,제주,15,0,13,
2020-06-08,검역,550,0,443,
2020-06-09,서울,1015,4,664,
2020-06-09,부산,147,3,141,
2020-06-09,대구,6888,188,6643,
2020-06-09,인천,286,0,121,
2020-06-09,광주,32,0,30,
2020-06-09,대전,46,1,43,
2020-06-09,울산,53,1,46,
2020-06-09,세종,47,0,47,
2020-06-09,경기,955,20,680,
2020-06-09,강원,58,3,51,
2020-06-09,충북,61,0,49,
2020-06-09,충남,150,0,143,
2020-06-09,전북,21,0,19,
2020-06-09,전남,20,0,17,
2020-06-09,경북,1383,54,1310,
2020-06-09,경남,125,0,123,
2020-06-09,제주,15,0,13,
2020-06-09,검역,550,0,449,
2020-06-10,서울,1027,4,665,
2020-06-10,부산,147,3,141,
2020-06-10,대구,6888,188,6648,
2020-06-10,인천,294,0,127,
2020-06-10,광주,32,0,30,
2020-06-10,대전,46,1,43,
2020-06-10,울산,53,1,47,
2020-06-10,세종,47,0,47,
2020-06-10,경기,976,22,682,
2020-06-10,강원,59,3,51,
2020-06-10,충북,61,0,49,
2020-06-10,충남,150,0,143,
2020-06-10,전북,21,0,19,
2020-06-10,전남,20,0,18,
2020-06-10,경북,1383,54,1310,
2020-06-10,경남,127,0,123,
2020-06-10,제주,15,0,13,
2020-06-10,검역,556,0,455,
2020-06-11,서울,1048,4,675,
2020-06-11,부산,147,3,141,
2020-06-11,대구,6888,188,6651,
2020-06-11,인천,300,0,136,
2020-06-11,광주,32,0,30,
2020-06-11,대전,46,1,43,
2020-06-11,울산,53,1,47,
2020-06-11,세종,47,0,47,
2020-06-11,경기,992,22,691,
2020-06-11,강원,59,3,51,
2020-06-11,충북,61,0,52,
2020-06-11,충남,150,0,143,
2020-06-11,전북,21,0,19,
2020-06-11,전남,20,0,18,
2020-06-11,경북,1383,54,1312,
2020-06-11,경남,127,0,123,
2020-06-11,제주,15,0,13,
2020-06-11,검역,558,0,462,
2020-06-12,서울,1073,4,680,
2020-06-12,부산,147,3,141,
2020-06-12,대구,6889,189,6653,
2020-06-12,인천,301,0,140,
2020-06-12,광주,32,0,30,
2020-06-12,대전,46,1,43,
2020-06-12,울산,53,1,47,
2020-06-12,세종,47,0,47,
2020-06-12,경기,1011,22,692,
2020-06-12,강원,59,3,52,
2020-06-12,충북,61,0,52,
2020-06-12,충남,150,0,144,
2020-06-12,전북,21,0,19,
2020-06-12,전남,20,0,18,
2020-06-12,경북,1383,54,1312,
2020-06-12,경남,127,0,123,
2020-06-12,제주,15,0,13,
2020-06-12,검역,568,0,463,
2020-06-13,서울,1101,4,688,
2020-06-13,부산,147,3,142,
2020-06-13,대구,6892,189,6659,
2020-06-13,인천,302,0,141,
2020-06-13,광주,32,0,30,
2020-06-13,대전,46,1,43,
2020-06-13,울산,53,1,47,
2020-06-13,세종,47,0,47,
2020-06-13,경기,1025,22,696,
2020-06-13,강원,59,3,52,
2020-06-13,충북,61,0,52,
2020-06-13,충남,151,0,144,
2020-06-13,전북,21,0,19,
2020-06-13,전남,20,0,18,
2020-06-13,경북,1383,54,1312,
2020-06-13,경남,127,0,123,
2020-06-13,제주,15,0,14,
2020-06-13,검역,569,0,464,
2020-06-14,서울,1113,4,689,
2020-06-14,부산,147,3,142,
2020-06-14,대구,6894,189,6661,
2020-06-14,인천,310,0,147,
2020-06-14,광주,32,0,30,
2020-06-14,대전,46,1,43,
2020-06-14,울산,53,1,47,
2020-06-14,세종,47,0,47,
2020-06-14,경기,1035,22,710,
2020-06-14,강원,60,3,52,
2020-06-14,충북,61,0,52,
2020-06-14,충남,151,0,144,
2020-06-14,전북,21,0,19,
2020-06-14,전남,20,0,18,
2020-06-14,경북,1383,54,1313,
2020-06-14,경남,127,0,123,
2020-06-14,제주,15,0,15,
2020-06-14,검역,570,0,466,
2020-06-15,서울,1120,4,689,
2020-06-15,부산,147,3,142,
2020-06-15,대구,6894,189,6667,
2020-06-15,인천,318,0,149,
2020-06-15,광주,32,0,30,
2020-06-15,대전,46,1,43,
2020-06-15,울산,53,1,47,
2020-06-15,세종,47,0,47,
2020-06-15,경기,1045,22,713,
2020-06-15,강원,60,3,52,
2020-06-15,충북,61,0,52,
2020-06-15,충남,152,0,144,
2020-06-15,전북,21,0,19,
2020-06-15,전남,20,0,18,
2020-06-15,경북,1383,54,1313,
2020-06-15,경남,130,0,124,
2020-06-15,제주,15,0,15,
2020-06-15,검역,577,0,466,
2020-06-16,서울,1132,4,703,
2020-06-16,부산,148,3,142,
2020-06-16,대구,6894,189,6671,
2020-06-16,인천,320,1,152,
2020-06-16,광주,32,0,32,
2020-06-16,대전,49,1,43,
2020-06-16,울산,53,1,47,
2020-06-16,세종,47,0,47,
2020-06-16,경기,1050,22,716,
2020-06-16,강원,60,3,52,
2020-06-16,충북,61,0,55,
2020-06-16,충남,152,0,144,
2020-06-16,전북,21,0,20,
2020-06-16,전남,20,0,18,
2020-06-16,경북,1383,54,1313,
2020-06-16,경남,132,0,124,
2020-06-16,제주,15,0,15,
2020-06-16,검역,586,0,466,
2020-06-17,서울,1145,5,710,
2020-06-17,부산,148,3,142,
2020-06-17,대구,6895,189,6672,
2020-06-17,인천,322,1,152,
2020-06-17,광주,32,0,32,
2020-06-17,대전,54,1,43,
2020-06-17,울산,53,1,47,
2020-06-17,세종,47,0,47,
2020-06-17,경기,1063,22,720,
2020-06-17,강원,60,3,52,
2020-06-17,충북,61,0,55,
2020-06-17,충남,153,0,144,
2020-06-17,전북,21,0,20,
2020-06-17,전남,20,0,18,
2020-06-17,경북,1383,54,1313,
2020-06-17,경남,132,0,124,
2020-06-17,제주,16,0,15,
2020-06-17,검역,593,0,468,
2020-06-18,서울,1170,6,718,
2020-06-18,부산,148,3,142,
2020-06-18,대구,6896,189,6674,
2020-06-18,인천,323,1,158,
2020-06-18,광주,32,0,32,
2020-06-18,대전,61,1,44,
2020-06-18,울산,53,1,48,
2020-06-18,세종,48,0,47,
2020-06-18,경기,1079,22,724,
2020-06-18,강원,60,3,52,
2020-06-18,충북,61,0,55,
2020-06-18,충남,156,0,144,
2020-06-18,전북,22,0,20,
2020-06-18,전남,20,0,18,
2020-06-18,경북,1383,54,1316,
2020-06-18,경남,132,0,124,
2020-06-18,제주,16,0,15,
2020-06-18,검역,597,0,469,
2020-06-19,서울,1188,6,724,
2020-06-19,부산,148,3,142,
2020-06-19,대구,6896,189,6676,
2020-06-19,인천,323,1,161,
2020-06-19,광주,32,0,32,
2020-06-19,대전,67,1,44,
2020-06-19,울산,53,1,48,
2020-06-19,세종,48,0,47,
2020-06-19,경기,1090,22,737,
2020-06-19,강원,60,3,52,
2020-06-19,충북,61,0,55,
2020-06-19,충남,156,0,144,
2020-06-19,전북,22,0,20,
2020-06-19,전남,20,0,18,
2020-06-19,경북,1383,54,1317,
2020-06-19,경남,132,0,124,
2020-06-19,제주,19,0,15,
2020-06-19,검역,608,0,479,
2020-06-20,서울,1202,6,730,
2020-06-20,부산,150,3,142,
2020-06-20,대구,6898,189,6679,
2020-06-20,인천,328,1,165,
2020-06-20,광주,32,0,32,
2020-06-20,대전,72,1,44,
2020-06-20,울산,53,1,48,
2020-06-20,세종,48,0,47,
2020-06-20,경기,1107,22,741,
2020-06-20,강원,60,3,52,
2020-06-20,충북,61,0,55,
2020-06-20,충남,158,0,144,
2020-06-20,전북,23,0,20,
2020-06-20,전남,20,0,18,
2020-06-20,경북,1384,54,1319,
2020-06-20,경남,132,0,124,
2020-06-20,제주,19,0,15,
2020-06-20,검역,626,0,481,
2020-06-21,서울,1219,6,733,
2020-06-21,부산,150,3,142,
2020-06-21,대구,6899,189,6680,
2020-06-21,인천,328,1,167,
2020-06-21,광주,33,0,32,
2020-06-21,대전,82,1,44,
2020-06-21,울산,53,1,48,
2020-06-21,세종,49,0,47,
2020-06-21,경기,1117,22,744,
2020-06-21,강원,62,3,52,
2020-06-21,충북,61,0,55,
2020-06-21,충남,159,0,144,
2020-06-21,전북,23,0,20,
2020-06-21,전남,20,0,18,
2020-06-21,경북,1384,54,1320,
2020-06-21,경남,133,0,124,
2020-06-21,제주,19,0,15,
2020-06-21,검역,630,0,483,
2020-06-22,서울,1224,6,733,
2020-06-22,부산,150,3,142,
2020-06-22,대구,6900,189,6681,
2020-06-22,인천,329,1,169,
2020-06-22,광주,33,0,32,
2020-06-22,대전,82,1,44,
2020-06-22,울산,53,1,48,
2020-06-22,세종,49,0,47,
2020-06-22,경기,1123,22,753,
2020-06-22,강원,62,3,52,
2020-06-22,충북,61,0,56,
2020-06-22,충남,161,0,144,
2020-06-22,전북,24,0,20,
2020-06-22,전남,20,0,18,
2020-06-22,경북,1385,54,1320,
2020-06-22,경남,133,0,124,
2020-06-22,제주,19,0,15,
2020-06-22,검역,630,0,483,
2020-06-23,서울,1230,6,743,
2020-06-23,부산,150,3,142,
2020-06-23,대구,6901,189,6686,
2020-06-23,인천,330,1,170,
2020-06-23,광주,33,0,32,
2020-06-23,대전,86,1,44,
2020-06-23,울산,53,1,48,
2020-06-23,세종,49,0,47,
2020-06-23,경기,1130,23,758,
2020-06-23,강원,62,3,52,
2020-06-23,충북,62,0,56,
2020-06-23,충남,161,0,144,
2020-06-23,전북,24,0,20,
2020-06-23,전남,20,0,18,
2020-06-23,경북,1385,54,1321,
2020-06-23,경남,133,0,124,
2020-06-23,제주,19,0,15,
2020-06-23,검역,656,0,488,
2020-06-24,서울,1241,6,747,
2020-06-24,부산,152,3,142,
2020-06-24,대구,6903,189,6687,
2020-06-24,인천,333,1,174,
2020-06-24,광주,33,0,32,
2020-06-24,대전,94,1,44,
2020-06-24,울산,55,1,48,
2020-06-24,세종,49,0,47,
2020-06-24,경기,1137,23,761,
2020-06-24,강원,63,3,52,
2020-06-24,충북,62,0,56,
2020-06-24,충남,162,0,146,
2020-06-24,전북,25,0,20,
2020-06-24,전남,20,0,18,
2020-06-24,경북,1386,54,1321,
2020-06-24,경남,133,0,124,
2020-06-24,제주,19,0,15,
2020-06-24,검역,668,0,496,
2020-06-25,서울,1250,7,761,
2020-06-25,부산,152,3,142,
2020-06-25,대구,6903,189,6689,
2020-06-25,인천,334,1,182,
2020-06-25,광주,33,0,32,
2020-06-25,대전,98,1,44,
2020-06-25,울산,55,1,48,
2020-06-25,세종,49,0,47,
2020-06-25,경기,1146,23,777,
2020-06-25,강원,63,3,52,
2020-06-25,충북,62,0,57,
2020-06-25,충남,163,0,146,
2020-06-25,전북,25,0,20,
2020-06-25,전남,20,0,18,
2020-06-25,경북,1386,54,1321,
2020-06-25,경남,133,0,125,
2020-06-25,제주,19,0,16,
2020-06-25,검역,672,0,497,
2020-06-26,서울,1267,7,843,
2020-06-26,부산,152,3,142,
2020-06-26,대구,6903,189,6695,
2020-06-26,인천,336,1,231,
2020-06-26,광주,33,0,32,
2020-06-26,대전,102,1,44,
2020-06-26,울산,55,1,49,
2020-06-26,세종,49,0,47,
2020-06-26,경기,1150,23,814,
2020-06-26,강원,64,3,52,
2020-06-26,충북,62,0,60,
2020-06-26,충남,166,0,148,
2020-06-26,전북,25,0,20,
2020-06-26,전남,20,0,18,
2020-06-26,경북,1387,54,1327,
2020-06-26,경남,133,0,125,
2020-06-26,제주,19,0,16,
2020-06-26,검역,679,0,509,
2020-06-27,서울,1284,7,911,
2020-06-27,부산,152,3,142,
2020-06-27,대구,6904,189,6700,
2020-06-27,인천,337,2,250,
2020-06-27,광주,33,0,32,
2020-06-27,대전,104,1,44,
2020-06-27,울산,55,1,50,
2020-06-27,세종,49,0,47,
2020-06-27,경기,1167,22,858,
2020-06-27,강원,64,3,52,
2020-06-27,충북,63,0,60,
2020-06-27,충남,166,0,148,
2020-06-27,전북,26,0,20,
2020-06-27,전남,20,0,19,
2020-06-27,경북,1387,54,1328,
2020-06-27,경남,133,0,128,
2020-06-27,제주,19,0,16,
2020-06-27,검역,690,0,512,
2020-06-28,서울,1298,7,923,
2020-06-28,부산,152,3,143,
2020-06-28,대구,6904,189,6700,
2020-06-28,인천,337,1,264,
2020-06-28,광주,37,0,32,
2020-06-28,대전,110,1,44,
2020-06-28,울산,55,1,50,
2020-06-28,세종,49,0,47,
2020-06-28,경기,1184,23,873,
2020-06-28,강원,64,3,53,
2020-06-28,충북,64,0,60,
2020-06-28,충남,167,0,148,
2020-06-28,전북,26,0,21,
2020-06-28,전남,23,0,19,
2020-06-28,경북,1387,54,1328,
2020-06-28,경남,133,0,128,
2020-06-28,제주,19,0,16,
2020-06-28,검역,706,0,515,
2020-06-29,서울,1305,7,942,
2020-06-29,부산,153,3,143,
2020-06-29,대구,6906,189,6700,
2020-06-29,인천,338,1,284,
2020-06-29,광주,41,0,32,
2020-06-29,대전,112,1,44,
2020-06-29,울산,55,1,50,
2020-06-29,세종,49,0,47,
2020-06-29,경기,1200,23,888,
2020-06-29,강원,64,3,54,
2020-06-29,충북,64,0,60,
2020-06-29,충남,167,0,150,
2020-06-29,전북,27,0,21,
2020-06-29,전남,24,0,19,
2020-06-29,경북,1388,54,1328,
2020-06-29,경남,134,0,128,
2020-06-29,제주,19,0,16,
2020-06-29,검역,711,0,523,
2020-06-30,서울,1312,7,985,
2020-06-30,부산,154,3,142,
2020-06-30,대구,6906,189,6700,
2020-06-30,인천,341,1,290,
2020-06-30,광주,44,0,32,
2020-06-30,대전,117,1,44,
2020-06-30,울산,55,1,50,
2020-06-30,세종,50,0,47,
2020-06-30,경기,1207,23,931,
2020-06-30,강원,65,3,54,
2020-06-30,충북,65,0,60,
2020-06-30,충남,167,0,150,
2020-06-30,전북,27,0,21,
2020-06-30,전남,24,0,19,
2020-06-30,경북,1389,54,1328,
2020-06-30,경남,134,0,128,
2020-06-30,제주,19,0,16,
2020-06-30,검역,724,0,540,
2020-07-01,서울,1321,7,1026,
2020-07-01,부산,154,3,142,
2020-07-01,대구,6907,189,6700,
2020-07-01,인천,343,1,294,
2020-07-01,광주,56,0,32,
2020-07-01,대전,121,1,44,
2020-07-01,울산,55,1,52,
2020-07-01,세종,50,0,47,
2020-07-01,경기,1223,23,951,
2020-07-01,강원,65,3,55,
2020-07-01,충북,64,0,60,
2020-07-01,충남,168,0,150,
2020-07-01,전북,27,0,21,
2020-07-01,전남,25,0,19,
2020-07-01,경북,1389,54,1328,
2020-07-01,경남,134,0,128,
2020-07-01,제주,19,0,16,
2020-07-01,검역,729,0,548,
2020-07-02,서울,1334,7,1054,
2020-07-02,부산,154,3,146,
2020-07-02,대구,6910,189,6702,
2020-07-02,인천,343,1,302,
2020-07-02,광주,78,0,32,
2020-07-02,대전,122,1,44,
2020-07-02,울산,55,1,52,
2020-07-02,세종,50,0,47,
2020-07-02,경기,1233,23,967,
2020-07-02,강원,65,3,55,
2020-07-02,충북,64,0,61,
2020-07-02,충남,171,0,150,
2020-07-02,전북,27,0,22,
2020-07-02,전남,25,0,19,
2020-07-02,경북,1389,54,1328,
2020-07-02,경남,134,0,128,
2020-07-02,제주,19,0,16,
2020-07-02,검역,731,0,559,
2020-07-03,서울,1346,7,1085,
2020-07-03,부산,154,3,146,
2020-07-03,대구,6923,189,6703,
2020-07-03,인천,344,1,311,
2020-07-03,광주,84,0,32,
2020-07-03,대전,126,1,45,
2020-07-03,울산,55,1,52,
2020-07-03,세종,50,0,47,
2020-07-03,경기,1251,23,987,
2020-07-03,강원,65,3,55,
2020-07-03,충북,64,0,61,
2020-07-03,충남,172,0,150,
2020-07-03,전북,28,0,22,
2020-07-03,전남,25,0,19,
2020-07-03,경북,1390,54,1329,
2020-07-03,경남,136,0,129,
2020-07-03,제주,19,0,16,
2020-07-03,검역,735,0,570,
2020-07-04,서울,1353,8,1103,
2020-07-04,부산,155,3,146,
2020-07-04,대구,6924,189,6707,
2020-07-04,인천,346,1,317,
2020-07-04,광주,92,0,32,
2020-07-04,대전,129,1,45,
2020-07-04,울산,55,1,52,
2020-07-04,세종,50,0,47,
2020-07-04,경기,1270,23,1003,
2020-07-04,강원,65,3,55,
2020-07-04,충북,66,0,61,
2020-07-04,충남,172,0,150,
2020-07-04,전북,28,0,22,
2020-07-04,전남,25,0,19,
2020-07-04,경북,1391,54,1330,
2020-07-04,경남,137,0,129,
2020-07-04,제주,19,0,18,
2020-07-04,검역,753,0,575,
2020-07-05,서울,1369,8,1105,
2020-07-05,부산,155,3,146,
2020-07-05,대구,6924,189,6707,
2020-07-05,인천,346,1,319,
2020-07-05,광주,108,0,33,
2020-07-05,대전,137,1,48,
2020-07-05,울산,55,1,52,
2020-07-05,세종,50,0,47,
2020-07-05,경기,1278,23,1013,
2020-07-05,강원,66,3,55,
2020-07-05,충북,66,0,61,
2020-07-05,충남,172,0,151,
2020-07-05,전북,29,0,22,
2020-07-05,전남,25,0,19,
2020-07-05,경북,1392,54,1330,
2020-07-05,경남,137,0,129,
2020-07-05,제주,20,0,18,
2020-07-05,검역,762,0,577,
2020-07-06,서울,1372,8,1110,
2020-07-06,부산,156,3,146,
2020-07-06,대구,6924,189,6707,
2020-07-06,인천,352,1,319,
2020-07-06,광주,115,0,33,
2020-07-06,대전,139,2,49,
2020-07-06,울산,55,1,53,
2020-07-06,세종,50,0,48,
2020-07-06,경기,1284,23,1017,
2020-07-06,강원,67,3,55,
2020-07-06,충북,66,0,61,
2020-07-06,충남,173,0,152,
2020-07-06,전북,29,0,22,
2020-07-06,전남,27,0,19,
